http://blog.dbrgn.ch/2010/11/use-easy_install-under-arch-linux-or-ubuntu/,http://blog.dbrgn.ch/2010/11/18/use-easy_install-under-arch-linux-or-ubuntu/
http://blog.dbrgn.ch/2008/05/demoscene/,http://blog.dbrgn.ch/2008/5/9/demoscene/
http://blog.dbrgn.ch/2008/05/experts-exchange-ohne-anmeldung/,http://blog.dbrgn.ch/2008/5/14/experts-exchange-ohne-anmeldung/
http://blog.dbrgn.ch/2008/09/ripit/,http://blog.dbrgn.ch/2008/9/8/ripit/
http://blog.dbrgn.ch/2008/11/farbschema-generator/,http://blog.dbrgn.ch/2008/11/20/farbschema-generator/
http://blog.dbrgn.ch/2008/12/mediawiki-pw-reset-per-mysql/,http://blog.dbrgn.ch/2008/12/3/mediawiki-pw-reset-per-mysql/
http://blog.dbrgn.ch/2009/01/xml-deklaration-in-php-datei/,http://blog.dbrgn.ch/2009/1/27/xml-deklaration-in-php-datei/
http://blog.dbrgn.ch/2009/01/eclipse-xulrunner/,http://blog.dbrgn.ch/2009/1/26/eclipse-xulrunner/
